date,artist,front_person_age,song,discogs_genre,length_sec,simplified_key,lyrical_topic,explicit,discogs_genre_cleaned,year,decade,lyrical_topic_split
1990-09-15 00:00:00+00:00,Wilson Phillips,21.33333333333333,Release Me,Pop,231,C,Lost Love,0,Pop,1990,1990,['Lost Love']
1990-09-29 00:00:00+00:00,Nelson,33.0,(Can't Live Without Your) Love and Affection,Rock,244,Db,Longing For Love,0,Rock,1990,1990,['Longing For Love']
1990-10-06 00:00:00+00:00,Maxi Priest,29.0,Close to You,Reggae;Pop,243,Ebm,Longing for Love;Bad Relationships,0,Reggae,1990,1990,"['Longing for Love', 'Bad Relationships']"
1990-10-13 00:00:00+00:00,George Michael,27.0,Praying For Time,Funk/Soul;Pop,281,Bb,Materialism;Poverty;God,0,Funk/Soul,1990,1990,"['Materialism', 'Poverty', 'God']"
1990-10-20 00:00:00+00:00,James Ingram,38.0,I Don't Have the Heart,Electronic;Pop,253,D,Lost Love,0,Electronic,1990,1990,['Lost Love']
1990-10-27 00:00:00+00:00,Janet Jackson,24.0,Black Cat,Electronic,290,Em,Bad Behavior;Violence,1,Electronic,1990,1990,"['Bad Behavior', 'Violence']"
1990-11-03 00:00:00+00:00,Vanilla Ice,23.0,Ice Ice Baby,Hip Hop,270,Dm,Bragging;Playing Music;Partying,1,Hip Hop,1990,1990,"['Bragging', 'Playing Music', 'Partying']"
1990-11-10 00:00:00+00:00,Mariah Carey,20.0,Love Takes Time,Pop,229,B,Lost Love,0,Pop,1990,1990,['Lost Love']
1990-12-01 00:00:00+00:00,Whitney Houston,27.0,I'm Your Baby Tonight,Electronic;Hip Hop,299,Abm,Lust/Sex,0,Electronic,1990,1990,['Lust/Sex']
1990-12-08 00:00:00+00:00,Stevie B,32.0,Because I Love You (The Postman Song),Electronic,246,Db,Lost Love,0,Electronic,1990,1990,['Lost Love']
1991-01-05 00:00:00+00:00,Madonna,32.0,Justify My Love,Electronic;Pop,296,Gbm,Lust/Sex,1,Electronic,1991,1990,['Lust/Sex']
1991-01-19 00:00:00+00:00,Janet Jackson,24.0,Love Will Never Do (Without You),Electronic,273,Ab,Love,0,Electronic,1991,1990,['Love']
1991-01-26 00:00:00+00:00,Surface,27.0,The First Time,Funk/Soul;Pop,255,Multiple Keys,Love,0,Funk/Soul,1991,1990,['Love']
1991-02-09 00:00:00+00:00,C+C Music Factory ft. Freedom Williams,37.0,Gonna Make You Sweat (Everybody Dance Now),Electronic,244,Bb,Dancing,0,Electronic,1991,1990,['Dancing']
1991-02-23 00:00:00+00:00,Whitney Houston,27.0,All the Man that I Need,Hip Hop;Funk/Soul,251,Fm,Love,0,Hip Hop,1991,1990,['Love']
1991-03-09 00:00:00+00:00,Mariah Carey,20.0,Someday,Electronic;Hip Hop;Funk/Soul;Pop,246,Dbm,Lost Love;Empowerment,0,Electronic,1991,1990,"['Lost Love', 'Empowerment']"
1991-03-23 00:00:00+00:00,Timmy T,23.0,One More Try,Electronic,209,A,Lost Love,0,Electronic,1991,1990,['Lost Love']
1991-03-30 00:00:00+00:00,Gloria Estefan,33.0,Coming Out of the Dark,Pop,242,E,Empowerment;Redemption,0,Pop,1991,1990,"['Empowerment', 'Redemption']"
1991-04-13 00:00:00+00:00,Londonbeat,49.0,I've Been Thinking About You,Electronic,230,Bm,Lost Love,0,Electronic,1991,1990,['Lost Love']
1991-04-20 00:00:00+00:00,Wilson Phillips,22.0,You're in Love,Rock;Pop,247,Multiple Keys,Lost Love,0,Rock,1991,1990,['Lost Love']
1991-04-27 00:00:00+00:00,Amy Grant,30.0,Baby Baby,Electronic;Rock,244,Gb,Love,0,Electronic,1991,1990,['Love']
1991-05-11 00:00:00+00:00,Roxette,32.0,Joyride,Rock;Pop,241,A,Love,0,Rock,1991,1990,['Love']
1991-05-18 00:00:00+00:00,Hi-Five,15.0,I Like The Way (Kissing Game),Hip Hop,270,Db,Love;Lust/Sex,0,Hip Hop,1991,1990,"['Love', 'Lust/Sex']"
1991-05-25 00:00:00+00:00,Mariah Carey,21.0,I Don't Wanna Cry,Funk/Soul;Pop,288,A,Lost Love,0,Funk/Soul,1991,1990,['Lost Love']
1991-06-08 00:00:00+00:00,Extreme,29.0,More Than Words,Rock,238,Gb,Love;Lost Love,0,Rock,1991,1990,"['Love', 'Lost Love']"
1991-06-15 00:00:00+00:00,Paula Abdul,28.0,Rush Rush,Electronic,298,E,Longing for Love;Love,0,Electronic,1991,1990,"['Longing for Love', 'Love']"
1991-07-27 00:00:00+00:00,Bryan Adams,31.0,(Everything I Do) I Do It For You,Rock;Pop,250,Db,Love,0,Rock,1991,1990,['Love']
1991-09-14 00:00:00+00:00,Paula Abdul,29.0,The Promise of a New Day,Pop,272,Db,Empowerment;Redemption;Better Days,0,Pop,1991,1990,"['Empowerment', 'Redemption', 'Better Days']"
1991-09-21 00:00:00+00:00,Color Me Badd,21.0,I Adore Mi Amor,Hip Hop;Funk/Soul,289,Ebm,Love,0,Hip Hop,1991,1990,['Love']
1991-10-05 00:00:00+00:00,Marky Mark & the Funky Bunch ft. Loleatta Holloway,20.0,Good Vibrations,Electronic;Hip Hop,269,Db,Dancing;Partying,1,Electronic,1991,1990,"['Dancing', 'Partying']"
1991-10-12 00:00:00+00:00,Mariah Carey,22.0,Emotions,Electronic;Funk/Soul;Pop,248,Am,Love,0,Electronic,1991,1990,['Love']
1991-11-02 00:00:00+00:00,Karyn White,26.0,Romantic,Electronic;Funk/Soul,247,Dbm,Lust/Sex,0,Electronic,1991,1990,['Lust/Sex']
1991-11-09 00:00:00+00:00,Prince & the New Power Generation,33.0,Cream,Rock;Funk/Soul,253,Bbm,Lust/Sex,0,Rock,1991,1990,['Lust/Sex']
1991-11-23 00:00:00+00:00,Michael Bolton,38.0,When a Man Loves a Woman,Rock,231,Db,Love,0,Rock,1991,1990,['Love']
1991-11-30 00:00:00+00:00,P.M. Dawn,21.0,Set Adrift on Memory Bliss,Electronic;Hip Hop,235,G,Lost Love,1,Electronic,1991,1990,['Lost Love']
1991-12-07 00:00:00+00:00,Michael Jackson,33.0,Black or White,Funk/Soul;Pop,202,E,Racism,0,Funk/Soul,1991,1990,['Racism']
1992-01-25 00:00:00+00:00,Color Me Badd,21.0,All 4 Love,Hip Hop,211,D,Love,0,Hip Hop,1992,1990,['Love']
1992-02-01 00:00:00+00:00,George Michael & Elton John,36.0,Don't Let the Sun Go Down on Me,Electronic;Pop,346,C,Lost Love,0,Electronic,1992,1990,['Lost Love']
1992-02-08 00:00:00+00:00,Right Said Fred,33.0,I'm Too Sexy,Electronic;Pop,170,E,Lust/Sex,0,Electronic,1992,1990,['Lust/Sex']
1992-02-29 00:00:00+00:00,Mr. Big,31.0,To Be With You,Rock,207,Multiple Keys,Love;Longing for Love,0,Rock,1992,1990,"['Love', 'Longing for Love']"
1992-03-21 00:00:00+00:00,Vanessa Williams,29.0,Save the Best for Last,Electronic;Hip Hop;Pop,218,Eb,Bad Relationships;Longing for Love;Love,0,Electronic,1992,1990,"['Bad Relationships', 'Longing for Love', 'Love']"
1992-04-25 00:00:00+00:00,Kris Kross,12.5,Jump,Hip Hop,193,Bm,Bragging;Dancing;Partying;Playing Music,0,Hip Hop,1992,1990,"['Bragging', 'Dancing', 'Partying', 'Playing Music']"
1992-06-20 00:00:00+00:00,Mariah Carey,23.0,I'll Be There,Funk/Soul;Pop,264,F,Love,0,Funk/Soul,1992,1990,['Love']
1992-07-04 00:00:00+00:00,Sir Mix-a-Lot,28.0,Baby Got Back,Electronic;Hip Hop,262,Cm,Lust/Sex,1,Electronic,1992,1990,['Lust/Sex']
1992-08-08 00:00:00+00:00,Madonna,33.0,This Used to Be My Playground,Electronic;Pop;Stage & Screen,310,Gm,Better Times;Lost Love,0,Electronic,1992,1990,"['Better Times', 'Lost Love']"
1992-08-15 00:00:00+00:00,Boyz II Men,19.5,End of the Road,Hip Hop,254,Eb,Lost Love,0,Hip Hop,1992,1990,['Lost Love']
1992-11-14 00:00:00+00:00,The Heights,23.0,How Do You Talk to an Angel,Rock;Pop,227,A,Longing for Love,0,Rock,1992,1990,['Longing for Love']
1992-11-28 00:00:00+00:00,Whitney Houston,29.0,I Will Always Love You,Funk/Soul;Pop,271,A,Lost Love,0,Funk/Soul,1992,1990,['Lost Love']
1993-03-06 00:00:00+00:00,Peabo Bryson & Regina Belle,35.0,A Whole New World,Funk/Soul;Pop,243,Multiple Keys,Dreaming;Love;Positivity;Flying,0,Funk/Soul,1993,1990,"['Dreaming', 'Love', 'Positivity', 'Flying']"
1993-03-13 00:00:00+00:00,Snow,23.0,Informer,Hip Hop,268,Gbm,Violence;Police,0,Hip Hop,1993,1990,"['Violence', 'Police']"
1993-05-15 00:00:00+00:00,Janet Jackson,26.0,That's the Way Love Goes,Electronic;Hip Hop,265,Bb,Lust/Sex,1,Electronic,1993,1990,['Lust/Sex']
1993-07-24 00:00:00+00:00,UB40,34.0,(I Can't Help) Falling in Love With You,Electronic;Reggae,207,D,Love,0,Electronic,1993,1990,['Love']
1993-09-11 00:00:00+00:00,Mariah Carey,24.0,Dreamlover,Electronic;Pop,232,F,Love;Longing for Love,0,Electronic,1993,1990,"['Love', 'Longing for Love']"
1993-11-06 00:00:00+00:00,Meat Loaf,46.0,I'd Do Anything For Love (But I Won't Do That),Rock,316,D,Love;Doubt;Escape,1,Rock,1993,1990,"['Love', 'Doubt', 'Escape']"
1993-12-11 00:00:00+00:00,Janet Jackson,27.0,Again,Hip Hop,227,C,Bad Relationships;Longing for Love;Lost Love,0,Hip Hop,1993,1990,"['Bad Relationships', 'Longing for Love', 'Lost Love']"
1993-12-25 00:00:00+00:00,Mariah Carey,24.0,Hero,Electronic;Pop,257,Multiple Keys,Empowerment;Appreciation,0,Electronic,1993,1990,"['Empowerment', 'Appreciation']"
1994-01-22 00:00:00+00:00,"Bryan Adams, Rod Stewart, & Sting",41.66666666666666,All For Love,Rock,283,D,Longing for Love;Love,0,Rock,1994,1990,"['Longing for Love', 'Love']"
1994-02-12 00:00:00+00:00,Céline Dion,25.0,The Power of Love,Pop,286,Ab,Love,0,Pop,1994,1990,['Love']
1994-03-12 00:00:00+00:00,Ace of Base,23.0,The Sign,Electronic,191,Multiple Keys,Bad Relationships,0,Electronic,1994,1990,['Bad Relationships']
1994-04-09 00:00:00+00:00,R. Kelly,27.0,Bump n' Grind,Hip Hop,256,E,Lust/Sex,1,Hip Hop,1994,1990,['Lust/Sex']
1994-05-21 00:00:00+00:00,All-4-One,21.0,I Swear,Hip Hop;Funk/Soul;Pop,259,D,Love,0,Hip Hop,1994,1990,['Love']
1994-08-06 00:00:00+00:00,Lisa Loeb & Nine Stories,26.0,Stay (I Missed You),Rock,184,Db,Lost Love,0,Rock,1994,1990,['Lost Love']
1994-08-27 00:00:00+00:00,Boyz II Men,21.75,I'll Make Love to You,Hip Hop,236,D,Lust/Sex,1,Hip Hop,1994,1990,['Lust/Sex']
1994-12-03 00:00:00+00:00,Boyz II Men,22.0,On Bended Knee,Hip Hop;Funk/Soul,329,Eb,Lost Love;Redemption,0,Hip Hop,1994,1990,"['Lost Love', 'Redemption']"
1994-12-17 00:00:00+00:00,Ini Kamoze,37.0,Here Comes the Hotstepper,Hip Hop,253,Bm,Bragging;Badassery,1,Hip Hop,1994,1990,"['Bragging', 'Badassery']"
1995-01-28 00:00:00+00:00,TLC,24.0,Creep,Hip Hop;Funk/Soul,266,Cm,Lust/Sex;Bad Relationships;Infidelity,0,Hip Hop,1995,1990,"['Lust/Sex', 'Bad Relationships', 'Infidelity']"
1995-02-25 00:00:00+00:00,Madonna,36.0,Take a Bow,Electronic,320,Ab,Lost Love,0,Electronic,1995,1990,['Lost Love']
1995-04-15 00:00:00+00:00,Montell Jordan,26.0,This Is How We Do It,Hip Hop,237,Fm,Partying;Bragging,0,Hip Hop,1995,1990,"['Partying', 'Bragging']"
1995-06-03 00:00:00+00:00,Bryan Adams,35.0,Have You Ever Really Loved a Woman?,Rock;Pop,291,G,Love,0,Rock,1995,1990,['Love']
1995-07-08 00:00:00+00:00,TLC,25.0,Waterfalls,Funk/Soul;Pop,279,Eb,Addiction;Death;Poverty;Violence,0,Funk/Soul,1995,1990,"['Addiction', 'Death', 'Poverty', 'Violence']"
1995-08-26 00:00:00+00:00,Seal,32.0,Kiss From a Rose,Electronic,214,Multiple Keys,Love,0,Electronic,1995,1990,['Love']
1995-09-02 00:00:00+00:00,Michael Jackson,37.0,You Are Not Alone,Electronic;Hip Hop,346,Multiple Keys,Lost Love;God;Faithfulness,0,Electronic,1995,1990,"['Lost Love', 'God', 'Faithfulness']"
1995-09-09 00:00:00+00:00,Coolio ft. LV,32.0,Gangsta's Paradise,Hip Hop,240,Cm,Poverty;Death;Violence,0,Hip Hop,1995,1990,"['Poverty', 'Death', 'Violence']"
1995-09-30 00:00:00+00:00,Mariah Carey,26.0,Fantasy,Hip Hop;Pop,243,G,Lust/Sex,0,Hip Hop,1995,1990,['Lust/Sex']
1995-11-25 00:00:00+00:00,Whitney Houston,32.0,Exhale (Shoop Shoop),Hip Hop;Funk/Soul,204,Db,Calming Down,0,Hip Hop,1995,1990,['Calming Down']
1995-12-02 00:00:00+00:00,Mariah Carey & Boyz II Men,31.6,One Sweet Day,Electronic;Hip Hop,281,Multiple Keys,Death;Faithfulness,0,Electronic,1995,1990,"['Death', 'Faithfulness']"
1996-03-23 00:00:00+00:00,Céline Dion,27.0,Because You Loved Me,Pop,274,Db,Love,0,Pop,1996,1990,['Love']
1996-05-04 00:00:00+00:00,Mariah Carey,27.0,Always Be My Baby,Electronic;Funk/Soul,258,E,Getting Back Together;Love;Lost Love,0,Electronic,1996,1990,"['Getting Back Together', 'Love', 'Lost Love']"
1996-05-18 00:00:00+00:00,Bone Thugs-N-Harmony,21.0,Tha Crossroads,Hip Hop,223,E,Death,1,Hip Hop,1996,1990,['Death']
1996-07-13 00:00:00+00:00,2Pac ft. K-Ci & Jojo,24.0,How Do U Want It,Hip Hop,239,Bbm,Lust/Sex;Bragging;Badassery,1,Hip Hop,1996,1990,"['Lust/Sex', 'Bragging', 'Badassery']"
1996-07-27 00:00:00+00:00,Toni Braxton,28.0,You're Makin' Me High,Hip Hop;Funk/Soul,246,Bbm,Lust/Sex;Masturbation,1,Hip Hop,1996,1990,"['Lust/Sex', 'Masturbation']"
1996-08-03 00:00:00+00:00,Los del Río,48.0,Macarena (Bayside Boys Mix),Electronic;Latin,251,Ab,Lust/Sex;Bad Relationships;Infidelity,0,Electronic,1996,1990,"['Lust/Sex', 'Bad Relationships', 'Infidelity']"
1996-11-09 00:00:00+00:00,BLACKstreet ft. Dr. Dre,29.0,No Diggity,Hip Hop,306,Gbm,Lust/Sex;Partying,1,Hip Hop,1996,1990,"['Lust/Sex', 'Partying']"
1996-12-07 00:00:00+00:00,Toni Braxton,29.0,Un-Break My Heart,Funk/Soul;Pop,270,Multiple Keys,Lost Love;Longing for Love,0,Funk/Soul,1996,1990,"['Lost Love', 'Longing for Love']"
1997-02-22 00:00:00+00:00,Spice Girls,22.2,Wannabe,Electronic;Pop;Rock,173,B,Empowerment;Friendship;Love,0,Electronic,1997,1990,"['Empowerment', 'Friendship', 'Love']"
1997-03-22 00:00:00+00:00,Puff Daddy ft. Mase,27.0,Can't Nobody Hold Me Down,Hip Hop,231,Gm,Bragging;Materialism;Badassery,1,Hip Hop,1997,1990,"['Bragging', 'Materialism', 'Badassery']"
1997-05-03 00:00:00+00:00,The Notorious B.I.G.,24.0,Hypnotize,Hip Hop,230,Em,Bragging;Materialism;Badassery;Lust/Sex,1,Hip Hop,1997,1990,"['Bragging', 'Materialism', 'Badassery', 'Lust/Sex']"
1997-05-24 00:00:00+00:00,Hanson,14.0,MMMBop,Rock,238,A,Lost Love;Time,0,Rock,1997,1990,"['Lost Love', 'Time']"
1997-06-14 00:00:00+00:00,"Puff Daddy, Faith Evans, & 112",25.5,I'll Be Missing You,Hip Hop;Pop,300,G,Death;Regret;Time,1,Hip Hop,1997,1990,"['Death', 'Regret', 'Time']"
1997-08-30 00:00:00+00:00,The Notorious B.I.G. ft. Puff Daddy & Mase,25.0,Mo Money Mo Problems,Electronic;Hip Hop,257,Dbm,Bragging;Materialism;Badassery;Lust/Sex,1,Electronic,1997,1990,"['Bragging', 'Materialism', 'Badassery', 'Lust/Sex']"
1997-09-13 00:00:00+00:00,Mariah Carey,28.0,Honey,Electronic;Hip Hop,299,Cm,Lust/Sex,0,Electronic,1997,1990,['Lust/Sex']
1997-10-04 00:00:00+00:00,Boyz II Men,25.0,4 Seasons of Loneliness,Hip Hop,292,Db,Lost Love,0,Hip Hop,1997,1990,['Lost Love']
1997-10-11 00:00:00+00:00,Elton John,50.0,Candle in the Wind 1997,Rock,250,E,Death,0,Rock,1997,1990,['Death']
1998-01-17 00:00:00+00:00,Savage Garden,25.0,Truly Madly Deeply,Electronic;Pop,277,C,Love,0,Electronic,1998,1990,['Love']
1998-01-31 00:00:00+00:00,Janet Jackson,31.0,Together Again,Electronic;Hip Hop,301,C,Hope;Faithfulness;Friendship,0,Electronic,1998,1990,"['Hope', 'Faithfulness', 'Friendship']"
1998-02-14 00:00:00+00:00,Usher,19.0,Nice & Slow,Hip Hop,227,Fm,Lust/Sex,1,Hip Hop,1998,1990,['Lust/Sex']
1998-02-28 00:00:00+00:00,Céline Dion,29.0,My Heart Will Go On,Pop,280,Multiple Keys,Love;Faithfulness;Death,0,Pop,1998,1990,"['Love', 'Faithfulness', 'Death']"
1998-03-14 00:00:00+00:00,Will Smith,29.0,Gettin' Jiggy wit It,Hip Hop,227,Gb,Bragging;Badassery;Dancing;Partying;Lust/Sex,0,Hip Hop,1998,1990,"['Bragging', 'Badassery', 'Dancing', 'Partying', 'Lust/Sex']"
1998-04-04 00:00:00+00:00,K-Ci & JoJo,27.0,All My Life,Hip Hop,221,Db,Longing for Love,0,Hip Hop,1998,1990,['Longing for Love']
1998-04-25 00:00:00+00:00,Next,21.0,Too Close,Hip Hop,259,D,Lust/Sex,1,Hip Hop,1998,1990,['Lust/Sex']
1998-05-23 00:00:00+00:00,Mariah Carey,28.0,My All,Electronic;Hip Hop;Pop,230,Gm,Lost Love,0,Electronic,1998,1990,['Lost Love']
1998-06-06 00:00:00+00:00,Brandy & Monica,18.0,The Boy is Mine,Hip Hop,240,Dbm,Lust/Sex;Fighting,0,Hip Hop,1998,1990,"['Lust/Sex', 'Fighting']"
1998-09-05 00:00:00+00:00,Aerosmith,50.0,I Don't Want to Miss a Thing,Electronic;Rock,298,D,Love,0,Electronic,1998,1990,['Love']
1998-10-03 00:00:00+00:00,Monica,17.0,The First Night,Hip Hop;Funk/Soul,235,Ebm,Lust/Sex;Restraint,0,Hip Hop,1998,1990,"['Lust/Sex', 'Restraint']"
1998-10-17 00:00:00+00:00,Barenaked Ladies,27.0,One Week,Rock,229,A,Fighting;Getting Back Together,0,Rock,1998,1990,"['Fighting', 'Getting Back Together']"
1998-11-14 00:00:00+00:00,Lauryn Hill,23.0,Doo Wop (That Thing),Hip Hop,240,Am,Lust/Sex;Bad Relationships;Materialism,0,Hip Hop,1998,1990,"['Lust/Sex', 'Bad Relationships', 'Materialism']"
1998-12-05 00:00:00+00:00,R. Kelly & Céline Dion,30.5,I'm Your Angel,Pop,332,C,Love;Faithfulness,0,Pop,1998,1990,"['Love', 'Faithfulness']"
1999-01-16 00:00:00+00:00,Brandy,19.0,Have You Ever?,Funk/Soul,273,A,Love,0,Funk/Soul,1999,1990,['Love']
1999-01-30 00:00:00+00:00,Britney Spears,17.0,…Baby One More Time,Pop,211,Cm,Lost Love,1,Pop,1999,1990,['Lost Love']
1999-02-13 00:00:00+00:00,Monica,18.0,Angel of Mine,Funk/Soul,250,Bbm,Love,0,Funk/Soul,1999,1990,['Love']
1999-03-13 00:00:00+00:00,Cher,52.0,Believe,Electronic;Pop,239,Gb,Lost Love;Empowerment,0,Electronic,1999,1990,"['Lost Love', 'Empowerment']"
1999-04-10 00:00:00+00:00,TLC,27.0,No Scrubs,Hip Hop,214,Abm,Bad Relationships;Empowerment,0,Hip Hop,1999,1990,"['Bad Relationships', 'Empowerment']"
1999-05-08 00:00:00+00:00,Ricky Martin,27.0,Livin' la Vida Loca,Electronic;Hip Hop;Pop,243,Dbm,Bad Relationships,0,Electronic,1999,1990,['Bad Relationships']
1999-06-12 00:00:00+00:00,Jennifer Lopez,29.0,If You Had My Love,Electronic;Hip Hop;Latin,266,Bm,Love;Bad Relationships,0,Electronic,1999,1990,"['Love', 'Bad Relationships']"
1999-07-17 00:00:00+00:00,Destiny's Child,17.0,"Bills, Bills, Bills",Hip Hop;Funk/Soul,256,Bm,Lost Love;Empowerment;Poverty,0,Hip Hop,1999,1990,"['Lost Love', 'Empowerment', 'Poverty']"
1999-07-24 00:00:00+00:00,Will Smith ft. Dru Hill & Kool Moe Dee,30.0,Wild Wild West,Hip Hop,245,Ebm,Bragging;Lust/Sex;Murder,1,Hip Hop,1999,1990,"['Bragging', 'Lust/Sex', 'Murder']"
1999-07-31 00:00:00+00:00,Christina Aguilera,18.0,Genie in a Bottle,Electronic;Pop,217,Fm,Lust/Sex,1,Electronic,1999,1990,['Lust/Sex']
1999-09-04 00:00:00+00:00,Enrique Iglesias,24.0,Bailamos,Latin;Pop,214,Am,Dancing,0,Latin,1999,1990,['Dancing']
1999-09-18 00:00:00+00:00,TLC,29.0,Unpretty,Electronic;Hip Hop,240,C,Pain;Bad Relationships,1,Electronic,1999,1990,"['Pain', 'Bad Relationships']"
1999-10-09 00:00:00+00:00,Mariah Carey ft. Jay-Z,30.0,Heartbreaker,Hip Hop,285,C,Lost Love,1,Hip Hop,1999,1990,['Lost Love']
1999-10-23 00:00:00+00:00,Santana ft. Rob Thomas,52.0,Smooth,Electronic,241,Am,Lust/Sex,0,Electronic,1999,1990,['Lust/Sex']
2000-01-15 00:00:00+00:00,Christina Aguilera,19.0,What a Girl Wants,Pop,215,C,Love,0,Pop,2000,2000,['Love']
2000-01-29 00:00:00+00:00,Savage Garden,27.0,I Knew I Loved You,Pop,250,A,Love,0,Pop,2000,2000,['Love']
2000-02-19 00:00:00+00:00,Mariah Carey ft. Joe & 98 Degrees,28.0,Thank God I Found You,Hip Hop;Pop,257,Multiple Keys,Love,0,Hip Hop,2000,2000,['Love']
2000-03-04 00:00:00+00:00,Lonestar,38.0,Amazed,Rock,239,Multiple Keys,Love,0,Rock,2000,2000,['Love']
2000-03-18 00:00:00+00:00,Destiny's Child,18.0,Say My Name,Hip Hop;Funk/Soul;Pop,240,Fm,Infidelity;Bad Relationships,0,Hip Hop,2000,2000,"['Infidelity', 'Bad Relationships']"
2000-04-08 00:00:00+00:00,Santana ft. The Product G&B,52.0,Maria Maria,Electronic;Rock,261,Am,Love;Playing Music,0,Electronic,2000,2000,"['Love', 'Playing Music']"
2000-06-17 00:00:00+00:00,Aaliyah,21.0,Try Again,Electronic;Hip Hop;Stage & Screen,287,Abm,Lust/Sex,0,Electronic,2000,2000,['Lust/Sex']
2000-06-24 00:00:00+00:00,Enrique Iglesias,25.0,Be with You,Electronic,220,Dbm,Longing for Love;Lost Love,0,Electronic,2000,2000,"['Longing for Love', 'Lost Love']"
2000-07-15 00:00:00+00:00,Vertical Horizon,30.0,Everything You Want,Rock,257,Ebm,Lost Love;Bad Relationships;Restlessness,0,Rock,2000,2000,"['Lost Love', 'Bad Relationships', 'Restlessness']"
2000-07-22 00:00:00+00:00,Matchbox Twenty,28.0,Bent,Rock,256,Gbm,Pain;Bad Behavior;Restlessness,0,Rock,2000,2000,"['Pain', 'Bad Behavior', 'Restlessness']"
2000-07-29 00:00:00+00:00,NSYNC,19.0,It's Gonna Be Me,Electronic;Pop,192,Cm,Bad Relationships;Lost Love;Longing for Love,0,Electronic,2000,2000,"['Bad Relationships', 'Lost Love', 'Longing for Love']"
2000-08-12 00:00:00+00:00,Sisqó,21.0,Incomplete,Electronic,274,B,Longing for Love,0,Electronic,2000,2000,['Longing for Love']
2000-08-26 00:00:00+00:00,Janet Jackson,34.0,Doesn't Really Matter,Electronic;Hip Hop,297,Fm,Love;Appreciation;Respect,0,Electronic,2000,2000,"['Love', 'Appreciation', 'Respect']"
2000-09-16 00:00:00+00:00,Madonna,42.0,Music,Electronic;Pop,225,Gm,Dancing,0,Electronic,2000,2000,['Dancing']
2000-10-14 00:00:00+00:00,Christina Aguilera,19.0,Come On Over Baby (All I Want Is You),Pop,203,Eb,Lust/Sex,1,Pop,2000,2000,['Lust/Sex']
2000-11-11 00:00:00+00:00,Christina Aguilera,27.0,With Arms Wide Open,Rock,273,C,Child Birth;Family;Redemption,0,Rock,2000,2000,"['Child Birth', 'Family', 'Redemption']"
2000-11-18 00:00:00+00:00,Destiny's Child,19.0,"Independent Women, Part 1",Electronic;Funk / Soul;Stage & Screen,216,Gbm,Empowerment;Bragging;Badassery,0,Electronic,2000,2000,"['Empowerment', 'Bragging', 'Badassery']"
2001-02-03 00:00:00+00:00,"Shaggy ft. Ricardo ""RikRok"" Ducent",33.0,It Wasn't Me,Hip Hop;Reggae;Pop,227,C,Infidelity,1,Hip Hop,2001,2000,['Infidelity']
2001-02-17 00:00:00+00:00,Outkast,25.5,Ms. Jackson,Hip Hop,238,Am,Lost Love;Bad Relationships,1,Hip Hop,2001,2000,"['Lost Love', 'Bad Relationships']"
2001-02-24 00:00:00+00:00,Joe ft. Mystikal,27.0,Stutter,Hip Hop;Funk/Soul,213,Bbm,Infidelity;Bad Relationships,1,Hip Hop,2001,2000,"['Infidelity', 'Bad Relationships']"
2001-03-24 00:00:00+00:00,Crazy Town,28.0,Butterfly,Rock,215,Am,Lust/Sex,1,Rock,2001,2000,['Lust/Sex']
2001-03-31 00:00:00+00:00,Shaggy ft. Rayvon,33.0,Angel,Hip Hop,235,Gb,Love;Longing for Love;Appreciation,1,Hip Hop,2001,2000,"['Love', 'Longing for Love', 'Appreciation']"
2001-04-14 00:00:00+00:00,Janet Jackson,34.0,All for You,Electronic;Hip Hop,272,G,Lust/Sex,1,Electronic,2001,2000,['Lust/Sex']
2001-06-02 00:00:00+00:00,"Christina Aguilera, Lil' Kim, Mýa, & Pink",21.75,Lady Marmalade,Electronic;Hip Hop;Pop;Stage & Screen,264,Dm,Lust/Sex,1,Electronic,2001,2000,['Lust/Sex']
2001-07-07 00:00:00+00:00,Usher,22.0,U Remind Me,Hip Hop,266,Gb,Bad Relationships;Longing for Love;Lost Love;Infidelity,1,Hip Hop,2001,2000,"['Bad Relationships', 'Longing for Love', 'Lost Love', 'Infidelity']"
2001-08-04 00:00:00+00:00,Destiny's Child,19.0,Bootylicious,Electronic;Hip Hop,207,Ebm,Lust/Sex;Empowerment,1,Electronic,2001,2000,"['Lust/Sex', 'Empowerment']"
2001-08-18 00:00:00+00:00,Alicia Keys,20.0,Fallin',Hip Hop;Latin;Pop,195,Em,Love;Bad Relationships,0,Hip Hop,2001,2000,"['Love', 'Bad Relationships']"
2001-09-08 00:00:00+00:00,Jennifer Lopez ft. Ja Rule,28.5,I'm Real (Murder Remix),Electronic;Hip Hop;Funk/Soul,266,Bm,Lust/Sex,1,Electronic,2001,2000,['Lust/Sex']
2001-11-03 00:00:00+00:00,Mary J. Blige,30.0,Family Affair,Hip Hop,244,Abm,Partying;Dancing,1,Hip Hop,2001,2000,"['Partying', 'Dancing']"
2001-12-15 00:00:00+00:00,Usher,23.0,U Got It Bad,Hip Hop;Pop,247,Db,Lost Love,1,Hip Hop,2001,2000,['Lost Love']
2001-12-22 00:00:00+00:00,Nickelback,27.0,How You Remind Me,Rock,223,Gm,Lost Love,1,Rock,2001,2000,['Lost Love']
2002-02-23 00:00:00+00:00,Ja Rule ft. Ashanti,23.0,Always on Time,Hip Hop,245,Cm,Lust/Sex,1,Hip Hop,2002,2000,['Lust/Sex']
