date,artist,front_person_age,song,length_sec,key,lyrical_topic,explicit,genre,year,decade,bpm
1991-04-20 00:00:00+00:00,Wilson Phillips,22,You're in Love,247,Multiple Keys,Lost Love,0,Rock,1991,1990,102.0
1991-04-27 00:00:00+00:00,Amy Grant,30,Baby Baby,244,Gb,Love,0,Electronic,1991,1990,98.0
1991-05-11 00:00:00+00:00,Roxette,32,Joyride,241,A,Love,0,Rock,1991,1990,102.0
1991-05-18 00:00:00+00:00,Hi-Five,15,I Like The Way (Kissing Game),270,Db,Love;Lust/Sex,0,Hip Hop,1991,1990,104.0
1991-05-25 00:00:00+00:00,Mariah Carey,21,I Don't Wanna Cry,288,A,Lost Love,0,Funk/Soul,1991,1990,131.0
1991-06-08 00:00:00+00:00,Extreme,29,More Than Words,238,Gb,Love;Lost Love,0,Rock,1991,1990,92.0
1991-06-15 00:00:00+00:00,Paula Abdul,28,Rush Rush,298,E,Longing for Love;Love,0,Electronic,1991,1990,90.0
1991-07-27 00:00:00+00:00,Bryan Adams,31,(Everything I Do) I Do It For You,250,Db,Love,0,Rock,1991,1990,131.0
1991-09-14 00:00:00+00:00,Paula Abdul,29,The Promise of a New Day,272,Db,Empowerment;Redemption;Better Days,0,Pop,1991,1990,120.0
1991-09-21 00:00:00+00:00,Color Me Badd,21,I Adore Mi Amor,289,Ebm,Love,0,Hip Hop,1991,1990,92.0
1991-10-05 00:00:00+00:00,Marky Mark & the Funky Bunch ft. Loleatta Holloway,20,Good Vibrations,269,Db,Dancing;Partying,1,Electronic,1991,1990,122.0
1991-10-12 00:00:00+00:00,Mariah Carey,22,Emotions,248,Am,Love,0,Electronic,1991,1990,115.0
1991-11-02 00:00:00+00:00,Karyn White,26,Romantic,247,Dbm,Lust/Sex,0,Electronic,1991,1990,110.0
1991-11-09 00:00:00+00:00,Prince & the New Power Generation,33,Cream,253,Bbm,Lust/Sex,0,Rock,1991,1990,116.0
1991-11-23 00:00:00+00:00,Michael Bolton,38,When a Man Loves a Woman,231,Db,Love,0,Rock,1991,1990,165.0
1991-11-30 00:00:00+00:00,P.M. Dawn,21,Set Adrift on Memory Bliss,235,G,Lost Love,1,Electronic,1991,1990,100.0
1991-12-07 00:00:00+00:00,Michael Jackson,33,Black or White,202,E,Racism,0,Funk/Soul,1991,1990,115.0
1992-01-25 00:00:00+00:00,Color Me Badd,21,All 4 Love,211,D,Love,0,Hip Hop,1992,1990,106.0
1992-02-01 00:00:00+00:00,George Michael & Elton John,36,Don't Let the Sun Go Down on Me,346,C,Lost Love,0,Electronic,1992,1990,136.0
1992-02-08 00:00:00+00:00,Right Said Fred,33,I'm Too Sexy,170,E,Lust/Sex,0,Electronic,1992,1990,122.0
1992-02-29 00:00:00+00:00,Mr. Big,31,To Be With You,207,Multiple Keys,Love;Longing for Love,0,Rock,1992,1990,84.0
1992-03-21 00:00:00+00:00,Vanessa Williams,29,Save the Best for Last,218,Eb,Bad Relationships;Longing for Love;Love,0,Electronic,1992,1990,96.0
1992-04-25 00:00:00+00:00,Kris Kross,12,Jump,193,Bm,Bragging;Dancing;Partying;Playing Music,0,Hip Hop,1992,1990,102.0
1992-06-20 00:00:00+00:00,Mariah Carey,23,I'll Be There,264,F,Love,0,Funk/Soul,1992,1990,82.0
1992-07-04 00:00:00+00:00,Sir Mix-a-Lot,28,Baby Got Back,262,Cm,Lust/Sex,1,Electronic,1992,1990,128.0
1992-08-08 00:00:00+00:00,Madonna,33,This Used to Be My Playground,310,Gm,Better Times;Lost Love,0,Electronic,1992,1990,76.0
1992-08-15 00:00:00+00:00,Boyz II Men,19,End of the Road,254,Eb,Lost Love,0,Hip Hop,1992,1990,150.0
1992-11-14 00:00:00+00:00,The Heights,23,How Do You Talk to an Angel,227,A,Longing for Love,0,Rock,1992,1990,81.0
1992-11-28 00:00:00+00:00,Whitney Houston,29,I Will Always Love You,271,A,Lost Love,0,Funk/Soul,1992,1990,67.0
1993-03-06 00:00:00+00:00,Peabo Bryson & Regina Belle,35,A Whole New World,243,Multiple Keys,Dreaming;Love;Positivity;Flying,0,Funk/Soul,1993,1990,108.0
1993-03-13 00:00:00+00:00,Snow,23,Informer,268,Gbm,Violence;Police,0,Hip Hop,1993,1990,98.0
1993-05-15 00:00:00+00:00,Janet Jackson,26,That's the Way Love Goes,265,Bb,Lust/Sex,1,Electronic,1993,1990,98.0
1993-07-24 00:00:00+00:00,UB40,34,(I Can't Help) Falling in Love With You,207,D,Love,0,Electronic,1993,1990,172.0
1993-09-11 00:00:00+00:00,Mariah Carey,24,Dreamlover,232,F,Love;Longing for Love,0,Electronic,1993,1990,101.0
1993-11-06 00:00:00+00:00,Meat Loaf,46,I'd Do Anything For Love (But I Won't Do That),316,D,Love;Doubt;Escape,1,Rock,1993,1990,105.0
1993-12-11 00:00:00+00:00,Janet Jackson,27,Again,227,C,Bad Relationships;Longing for Love;Lost Love,0,Hip Hop,1993,1990,130.0
1993-12-25 00:00:00+00:00,Mariah Carey,24,Hero,257,Multiple Keys,Empowerment;Appreciation,0,Electronic,1993,1990,120.0
1994-01-22 00:00:00+00:00,"Bryan Adams, Rod Stewart, & Sting",41,All For Love,283,D,Longing for Love;Love,0,Rock,1994,1990,75.0
1994-02-12 00:00:00+00:00,Céline Dion,25,The Power of Love,286,Ab,Love,0,Pop,1994,1990,140.0
1994-03-12 00:00:00+00:00,Ace of Base,23,The Sign,191,Multiple Keys,Bad Relationships,0,Electronic,1994,1990,97.0
1994-04-09 00:00:00+00:00,R. Kelly,27,Bump n' Grind,256,E,Lust/Sex,1,Hip Hop,1994,1990,65.0
1994-05-21 00:00:00+00:00,All-4-One,21,I Swear,259,D,Love,0,Hip Hop,1994,1990,83.0
1994-08-06 00:00:00+00:00,Lisa Loeb & Nine Stories,26,Stay (I Missed You),184,Db,Lost Love,0,Rock,1994,1990,80.0
1994-08-27 00:00:00+00:00,Boyz II Men,21,I'll Make Love to You,236,D,Lust/Sex,1,Hip Hop,1994,1990,143.0
1994-12-03 00:00:00+00:00,Boyz II Men,22,On Bended Knee,329,Eb,Lost Love;Redemption,0,Hip Hop,1994,1990,117.0
1994-12-17 00:00:00+00:00,Ini Kamoze,37,Here Comes the Hotstepper,253,Bm,Bragging;Badassery,1,Hip Hop,1994,1990,100.0
1995-01-28 00:00:00+00:00,TLC,24,Creep,266,Cm,Lust/Sex;Bad Relationships;Infidelity,0,Hip Hop,1995,1990,93.0
1995-02-25 00:00:00+00:00,Madonna,36,Take a Bow,320,Ab,Lost Love,0,Electronic,1995,1990,80.0
1995-04-15 00:00:00+00:00,Montell Jordan,26,This Is How We Do It,237,Fm,Partying;Bragging,0,Hip Hop,1995,1990,104.0
1995-06-03 00:00:00+00:00,Bryan Adams,35,Have You Ever Really Loved a Woman?,291,G,Love,0,Rock,1995,1990,146.0
1995-07-08 00:00:00+00:00,TLC,25,Waterfalls,279,Eb,Addiction;Death;Poverty;Violence,0,Funk/Soul,1995,1990,172.0
1995-08-26 00:00:00+00:00,Seal,32,Kiss From a Rose,214,Multiple Keys,Love,0,Electronic,1995,1990,132.0
1995-09-02 00:00:00+00:00,Michael Jackson,37,You Are Not Alone,346,Multiple Keys,Lost Love;God;Faithfulness,0,Electronic,1995,1990,120.0
1995-09-09 00:00:00+00:00,Coolio ft. LV,32,Gangsta's Paradise,240,Cm,Poverty;Death;Violence,0,Hip Hop,1995,1990,80.0
1995-09-30 00:00:00+00:00,Mariah Carey,26,Fantasy,243,G,Lust/Sex,0,Hip Hop,1995,1990,102.0
1995-11-25 00:00:00+00:00,Whitney Houston,32,Exhale (Shoop Shoop),204,Db,Calming Down,0,Hip Hop,1995,1990,138.0
1995-12-02 00:00:00+00:00,Mariah Carey & Boyz II Men,31,One Sweet Day,281,Multiple Keys,Death;Faithfulness,0,Electronic,1995,1990,128.0
1996-03-23 00:00:00+00:00,Céline Dion,27,Because You Loved Me,274,Db,Love,0,Pop,1996,1990,120.0
1996-05-04 00:00:00+00:00,Mariah Carey,27,Always Be My Baby,258,E,Getting Back Together;Love;Lost Love,0,Electronic,1996,1990,79.0
1996-05-18 00:00:00+00:00,Bone Thugs-N-Harmony,21,Tha Crossroads,223,E,Death,1,Hip Hop,1996,1990,144.0
1996-07-13 00:00:00+00:00,2Pac ft. K-Ci & Jojo,24,How Do U Want It,239,Bbm,Lust/Sex;Bragging;Badassery,1,Hip Hop,1996,1990,92.0
1996-07-27 00:00:00+00:00,Toni Braxton,28,You're Makin' Me High,246,Bbm,Lust/Sex;Masturbation,1,Hip Hop,1996,1990,92.0
1996-08-03 00:00:00+00:00,Los del Río,48,Macarena (Bayside Boys Mix),251,Ab,Lust/Sex;Bad Relationships;Infidelity,0,Electronic,1996,1990,103.0
1996-11-09 00:00:00+00:00,BLACKstreet ft. Dr. Dre,29,No Diggity,306,Gbm,Lust/Sex;Partying,1,Hip Hop,1996,1990,89.0
1996-12-07 00:00:00+00:00,Toni Braxton,29,Un-Break My Heart,270,Multiple Keys,Lost Love;Longing for Love,0,Funk/Soul,1996,1990,110.0
1997-02-22 00:00:00+00:00,Spice Girls,22,Wannabe,173,B,Empowerment;Friendship;Love,0,Electronic,1997,1990,110.0
1997-03-22 00:00:00+00:00,Puff Daddy ft. Mase,27,Can't Nobody Hold Me Down,231,Gm,Bragging;Materialism;Badassery,1,Hip Hop,1997,1990,94.0
1997-05-03 00:00:00+00:00,The Notorious B.I.G.,24,Hypnotize,230,Em,Bragging;Materialism;Badassery;Lust/Sex,1,Hip Hop,1997,1990,94.0
1997-05-24 00:00:00+00:00,Hanson,14,MMMBop,238,A,Lost Love;Time,0,Rock,1997,1990,105.0
1997-06-14 00:00:00+00:00,"Puff Daddy, Faith Evans, & 112",25,I'll Be Missing You,300,G,Death;Regret;Time,1,Hip Hop,1997,1990,110.0
1997-08-30 00:00:00+00:00,The Notorious B.I.G. ft. Puff Daddy & Mase,25,Mo Money Mo Problems,257,Dbm,Bragging;Materialism;Badassery;Lust/Sex,1,Electronic,1997,1990,105.0
1997-09-13 00:00:00+00:00,Mariah Carey,28,Honey,299,Cm,Lust/Sex,0,Electronic,1997,1990,96.0
1997-10-04 00:00:00+00:00,Boyz II Men,25,4 Seasons of Loneliness,292,Db,Lost Love,0,Hip Hop,1997,1990,98.0
1997-10-11 00:00:00+00:00,Elton John,50,Candle in the Wind 1997,250,E,Death,0,Rock,1997,1990,126.0
1998-01-17 00:00:00+00:00,Savage Garden,25,Truly Madly Deeply,277,C,Love,0,Electronic,1998,1990,168.0
1998-01-31 00:00:00+00:00,Janet Jackson,31,Together Again,301,C,Hope;Faithfulness;Friendship,0,Electronic,1998,1990,123.0
1998-02-14 00:00:00+00:00,Usher,19,Nice & Slow,227,Fm,Lust/Sex,1,Hip Hop,1998,1990,122.0
1998-02-28 00:00:00+00:00,Céline Dion,29,My Heart Will Go On,280,Multiple Keys,Love;Faithfulness;Death,0,Pop,1998,1990,99.0
1998-03-14 00:00:00+00:00,Will Smith,29,Gettin' Jiggy wit It,227,Gb,Bragging;Badassery;Dancing;Partying;Lust/Sex,0,Hip Hop,1998,1990,108.0
1998-04-04 00:00:00+00:00,K-Ci & JoJo,27,All My Life,221,Db,Longing for Love,0,Hip Hop,1998,1990,128.0
1998-04-25 00:00:00+00:00,Next,21,Too Close,259,D,Lust/Sex,1,Hip Hop,1998,1990,100.0
1998-05-23 00:00:00+00:00,Mariah Carey,28,My All,230,Gm,Lost Love,0,Electronic,1998,1990,108.0
1998-06-06 00:00:00+00:00,Brandy & Monica,18,The Boy is Mine,240,Dbm,Lust/Sex;Fighting,0,Hip Hop,1998,1990,93.0
1998-09-05 00:00:00+00:00,Aerosmith,50,I Don't Want to Miss a Thing,298,D,Love,0,Electronic,1998,1990,121.0
1998-10-03 00:00:00+00:00,Monica,17,The First Night,235,Ebm,Lust/Sex;Restraint,0,Hip Hop,1998,1990,152.0
1998-10-17 00:00:00+00:00,Barenaked Ladies,27,One Week,229,A,Fighting;Getting Back Together,0,Rock,1998,1990,113.0
1998-11-14 00:00:00+00:00,Lauryn Hill,23,Doo Wop (That Thing),240,Am,Lust/Sex;Bad Relationships;Materialism,0,Hip Hop,1998,1990,100.0
1998-12-05 00:00:00+00:00,R. Kelly & Céline Dion,30,I'm Your Angel,332,C,Love;Faithfulness,0,Pop,1998,1990,113.0
1999-01-16 00:00:00+00:00,Brandy,19,Have You Ever?,273,A,Love,0,Funk/Soul,1999,1990,134.0
1999-01-30 00:00:00+00:00,Britney Spears,17,…Baby One More Time,211,Cm,Lost Love,1,Pop,1999,1990,93.0
1999-02-13 00:00:00+00:00,Monica,18,Angel of Mine,250,Bbm,Love,0,Funk/Soul,1999,1990,90.0
1999-03-13 00:00:00+00:00,Cher,52,Believe,239,Gb,Lost Love;Empowerment,0,Electronic,1999,1990,133.0
1999-04-10 00:00:00+00:00,TLC,27,No Scrubs,214,Abm,Bad Relationships;Empowerment,0,Hip Hop,1999,1990,93.0
1999-05-08 00:00:00+00:00,Ricky Martin,27,Livin' la Vida Loca,243,Dbm,Bad Relationships,0,Electronic,1999,1990,89.0
1999-06-12 00:00:00+00:00,Jennifer Lopez,29,If You Had My Love,266,Bm,Love;Bad Relationships,0,Electronic,1999,1990,94.0
1999-07-17 00:00:00+00:00,Destiny's Child,17,"Bills, Bills, Bills",256,Bm,Lost Love;Empowerment;Poverty,0,Hip Hop,1999,1990,128.0
1999-07-24 00:00:00+00:00,Will Smith ft. Dru Hill & Kool Moe Dee,30,Wild Wild West,245,Ebm,Bragging;Lust/Sex;Murder,1,Hip Hop,1999,1990,107.0
1999-07-31 00:00:00+00:00,Christina Aguilera,18,Genie in a Bottle,217,Fm,Lust/Sex,1,Electronic,1999,1990,176.0
1999-09-04 00:00:00+00:00,Enrique Iglesias,24,Bailamos,214,Am,Dancing,0,Latin,1999,1990,100.0
1999-09-18 00:00:00+00:00,TLC,29,Unpretty,240,C,Pain;Bad Relationships,1,Electronic,1999,1990,89.0
1999-10-09 00:00:00+00:00,Mariah Carey ft. Jay-Z,30,Heartbreaker,285,C,Lost Love,1,Hip Hop,1999,1990,100.0
1999-10-23 00:00:00+00:00,Santana ft. Rob Thomas,52,Smooth,241,Am,Lust/Sex,0,Electronic,1999,1990,116.0
2000-01-15 00:00:00+00:00,Christina Aguilera,19,What a Girl Wants,215,C,Love,0,Pop,2000,2000,142.0
2000-01-29 00:00:00+00:00,Savage Garden,27,I Knew I Loved You,250,A,Love,0,Pop,2000,2000,85.0
2000-02-19 00:00:00+00:00,Mariah Carey ft. Joe & 98 Degrees,28,Thank God I Found You,257,Multiple Keys,Love,0,Hip Hop,2000,2000,129.0
2000-03-04 00:00:00+00:00,Lonestar,38,Amazed,239,Multiple Keys,Love,0,Rock,2000,2000,140.0
2000-03-18 00:00:00+00:00,Destiny's Child,18,Say My Name,240,Fm,Infidelity;Bad Relationships,0,Hip Hop,2000,2000,69.0
2000-04-08 00:00:00+00:00,Santana ft. The Product G&B,52,Maria Maria,261,Am,Love;Playing Music,0,Electronic,2000,2000,98.0
2000-06-17 00:00:00+00:00,Aaliyah,21,Try Again,287,Abm,Lust/Sex,0,Electronic,2000,2000,93.0
2000-06-24 00:00:00+00:00,Enrique Iglesias,25,Be with You,220,Dbm,Longing for Love;Lost Love,0,Electronic,2000,2000,122.0
2000-07-15 00:00:00+00:00,Vertical Horizon,30,Everything You Want,257,Ebm,Lost Love;Bad Relationships;Restlessness,0,Rock,2000,2000,94.0
2000-07-22 00:00:00+00:00,Matchbox Twenty,28,Bent,256,Gbm,Pain;Bad Behavior;Restlessness,0,Rock,2000,2000,95.0
2000-07-29 00:00:00+00:00,NSYNC,19,It's Gonna Be Me,192,Cm,Bad Relationships;Lost Love;Longing for Love,0,Electronic,2000,2000,165.0
2000-08-12 00:00:00+00:00,Sisqó,21,Incomplete,274,B,Longing for Love,0,Electronic,2000,2000,119.0
2000-08-26 00:00:00+00:00,Janet Jackson,34,Doesn't Really Matter,297,Fm,Love;Appreciation;Respect,0,Electronic,2000,2000,99.0
2000-09-16 00:00:00+00:00,Madonna,42,Music,225,Gm,Dancing,0,Electronic,2000,2000,120.0
2000-10-14 00:00:00+00:00,Christina Aguilera,19,Come On Over Baby (All I Want Is You),203,Eb,Lust/Sex,1,Pop,2000,2000,119.0
2000-11-11 00:00:00+00:00,Christina Aguilera,27,With Arms Wide Open,273,C,Child Birth;Family;Redemption,0,Rock,2000,2000,139.0
2000-11-18 00:00:00+00:00,Destiny's Child,19,"Independent Women, Part 1",216,Gbm,Empowerment;Bragging;Badassery,0,Electronic,2000,2000,98.0
2001-02-03 00:00:00+00:00,"Shaggy ft. Ricardo ""RikRok"" Ducent",33,It Wasn't Me,227,C,Infidelity,1,Hip Hop,2001,2000,95.0
2001-02-17 00:00:00+00:00,Outkast,25,Ms. Jackson,238,Am,Lost Love;Bad Relationships,1,Hip Hop,2001,2000,95.0
2001-02-24 00:00:00+00:00,Joe ft. Mystikal,27,Stutter,213,Bbm,Infidelity;Bad Relationships,1,Hip Hop,2001,2000,90.0
2001-03-24 00:00:00+00:00,Crazy Town,28,Butterfly,215,Am,Lust/Sex,1,Rock,2001,2000,104.0
2001-03-31 00:00:00+00:00,Shaggy ft. Rayvon,33,Angel,235,Gb,Love;Longing for Love;Appreciation,1,Hip Hop,2001,2000,85.0
2001-04-14 00:00:00+00:00,Janet Jackson,34,All for You,272,G,Lust/Sex,1,Electronic,2001,2000,114.0
2001-06-02 00:00:00+00:00,"Christina Aguilera, Lil' Kim, Mýa, & Pink",21,Lady Marmalade,264,Dm,Lust/Sex,1,Electronic,2001,2000,110.0
2001-07-07 00:00:00+00:00,Usher,22,U Remind Me,266,Gb,Bad Relationships;Longing for Love;Lost Love;Infidelity,1,Hip Hop,2001,2000,94.0
2001-08-04 00:00:00+00:00,Destiny's Child,19,Bootylicious,207,Ebm,Lust/Sex;Empowerment,1,Electronic,2001,2000,103.0
2001-08-18 00:00:00+00:00,Alicia Keys,20,Fallin',195,Em,Love;Bad Relationships,0,Hip Hop,2001,2000,96.0
2001-09-08 00:00:00+00:00,Jennifer Lopez ft. Ja Rule,28,I'm Real (Murder Remix),266,Bm,Lust/Sex,1,Electronic,2001,2000,83.0
2001-11-03 00:00:00+00:00,Mary J. Blige,30,Family Affair,244,Abm,Partying;Dancing,1,Hip Hop,2001,2000,93.0
2001-12-15 00:00:00+00:00,Usher,23,U Got It Bad,247,Db,Lost Love,1,Hip Hop,2001,2000,124.0
2001-12-22 00:00:00+00:00,Nickelback,27,How You Remind Me,223,Gm,Lost Love,1,Rock,2001,2000,172.0
2002-02-23 00:00:00+00:00,Ja Rule ft. Ashanti,23,Always on Time,245,Cm,Lust/Sex,1,Hip Hop,2002,2000,97.0
2002-03-09 00:00:00+00:00,Jennifer Lopez ft. Ja Rule & Caddillac Tah,29,Ain't it Funny (Murder Remix),231,Gm,Lost Love;Empowerment,1,Electronic,2002,2000,89.0
2002-04-20 00:00:00+00:00,Ashanti,21,Foolish,227,C,Bad Relationships,1,Funk/Soul,2002,2000,90.0
2002-06-29 00:00:00+00:00,Nelly,27,Hot in Herre,228,Em,Lust/Sex,1,Hip Hop,2002,2000,107.0
2002-08-17 00:00:00+00:00,Nelly ft. Kelly Rowland,24,Dilemma,289,F,Infidelity;Lust/Sex,1,Electronic,2002,2000,168.0
2002-10-05 00:00:00+00:00,Kelly Clarkson,20,A Moment Like This,228,Multiple Keys,Love;Dreaming,0,Pop,2002,2000,145.0
2002-11-09 00:00:00+00:00,Eminem,30,Lose Yourself,321,Dm,Dreaming;Doubt;Redemption;Survival,1,Hip Hop,2002,2000,171.0
2003-02-01 00:00:00+00:00,B2K ft. P. Diddy,25,"Bump, Bump, Bump",282,Dbm,Lust/Sex,1,Hip Hop,2003,2000,95.0
2003-02-08 00:00:00+00:00,Jennifer Lopez ft. LL Cool J,33,All I Have,254,C,Lost Love,1,Electronic,2003,2000,83.0
2003-03-08 00:00:00+00:00,50 Cent,27,In da Club,193,Gbm,Partying;Bragging;Lust/Sex,1,Hip Hop,2003,2000,90.0
2003-05-10 00:00:00+00:00,Sean Paul,30,Get Busy,211,Fm,Lust/Sex;Dancing,1,Reggae,2003,2000,100.0
2003-05-31 00:00:00+00:00,50 Cent ft. Nate Dogg,30,21 Questions,224,Gbm,Love;Faithfulness,1,Hip Hop,2003,2000,90.0
2003-06-28 00:00:00+00:00,Clay Aiken,24,This is the Night,212,E,Love,0,Pop,2003,2000,99.0
2003-07-12 00:00:00+00:00,Beyoncé ft. Jay-Z,27,Crazy in Love,236,Dm,Bad Relationships,0,Hip Hop,2003,2000,99.0
2003-09-06 00:00:00+00:00,"Nelly, P. Diddy, & Murphy Lee",30,Shake Ya Tailfeather,295,Fm,Lust/Sex;Dancing,1,Hip Hop,2003,2000,88.0
2003-10-04 00:00:00+00:00,Beyoncé ft. Sean Paul,26,Baby Boy,244,Cm,Lust/Sex,0,Hip Hop,2003,2000,91.0
2003-12-06 00:00:00+00:00,Ludacris ft. Shawnna,25,Stand Up,213,Ebm,Lust/Sex;Bragging;Dancing,1,Hip Hop,2003,2000,99.0
2003-12-13 00:00:00+00:00,Outkast,28,Hey Ya!,235,Em,Longing for Love;Restlessness,1,Electronic,2003,2000,80.0
2004-02-14 00:00:00+00:00,Outkast ft. Sleepy Brown,28,The Way You Move,234,Fm,Lust/Sex;Dancing,1,Hip Hop,2004,2000,126.0
2004-02-21 00:00:00+00:00,Twista ft. Kanye West & Jamie Foxx,30,Slow Jamz,212,Dm,Lust/Sex,1,Hip Hop,2004,2000,145.0
2004-02-28 00:00:00+00:00,Usher ft. Lil Jon & Ludacris,45,Yeah!,250,Gm,Lust/Sex;Dancing,1,Hip Hop,2004,2000,105.0
2004-05-22 00:00:00+00:00,Usher,25,Burn,256,Db,Lost Love;Longing for Love,0,Electronic,2004,2000,120.0
2004-07-10 00:00:00+00:00,Fantasia,20,I Believe,300,Ab,Love;Dreaming,0,Funk/Soul,2004,2000,134.0
2004-07-24 00:00:00+00:00,Usher,25,Confession Part II,211,Ab,Infidelity,0,Funk/Soul,2004,2000,138.0
2004-08-07 00:00:00+00:00,Juvenile ft. Soulja Slim,27,Slow Motion,248,Cm,Lust/Sex,1,Hip Hop,2004,2000,173.0
2004-08-21 00:00:00+00:00,Terror Squad,34,Lean Back,247,Dbm,Dancing;Violence;Bragging,1,Hip Hop,2004,2000,95.0
2004-09-11 00:00:00+00:00,Ciara ft. Petey Pablo,24,Goodies,223,Fm,Lust/Sex,1,Hip Hop,2004,2000,102.0
2004-10-30 00:00:00+00:00,Usher & Alicia Keys,24,My Boo,223,F,Love;Longing for Love,0,Hip Hop,2004,2000,86.0
2004-12-11 00:00:00+00:00,Snoop Dogg ft. Pharrell Williams,32,Drop It Like It's Hot,269,Dbm,Partying;Dancing;Bragging;Badssery,1,Hip Hop,2004,2000,92.0
2005-01-01 00:00:00+00:00,Mario,18,Let Me Love You,256,Gm,Infidelity;Bad Relationships;Longing for Love,0,Electronic,2005,2000,95.0
2005-03-05 00:00:00+00:00,50 Cent ft. Olivia,27,Candy Shop,219,Bm,Lust/Sex,1,Hip Hop,2005,2000,125.0
2005-05-07 00:00:00+00:00,Gwen Stefani,35,Hollaback Girl,199,B,Bragging;Badassery,1,Hip Hop,2005,2000,110.0
2005-06-04 00:00:00+00:00,Mariah Carey,36,We Belong Together,201,C,Lost Love;Longing for Love,1,Electronic,2005,2000,140.0
2005-07-02 00:00:00+00:00,Carrie Underwood,22,Inside Your Heaven,225,G,Longing for Love,0,Rock,2005,2000,135.0
2005-09-17 00:00:00+00:00,Kanye West ft. Jamie Foxx,32,Gold Digger,197,Abm,Materialism;Bad Relationships,1,Hip Hop,2005,2000,93.0
2005-11-26 00:00:00+00:00,Chris Brown ft. Juelz Santana,19,Run It!,229,Dbm,Dancing;Lust/Sex,1,Hip Hop,2005,2000,101.0
2005-12-31 00:00:00+00:00,Mariah Carey,36,Don't Forget About Us,233,Gm,Lost Love,0,Electronic,2005,2000,144.0
2006-01-14 00:00:00+00:00,D4L,29,Laffy Taffy,224,Gm,Lust/Sex;Dancing,1,Hip Hop,2006,2000,77.0
2006-01-21 00:00:00+00:00,"Nelly ft. Paul Wall, Ali & Gipp",29,Grillz,271,Gbm,Bragging;Badassery;Jewelry,1,Hip Hop,2006,2000,83.0
2006-02-04 00:00:00+00:00,Beyoncé ft. Bun B & Slim Thug,27,Check on It,210,D,Dancing;Lust/Sex,0,Hip Hop,2006,2000,166.0
2006-03-11 00:00:00+00:00,James Blunt,32,You're Beautiful,209,Eb,Longing for Love,1,Rock,2006,2000,82.0
2006-03-18 00:00:00+00:00,Ne-Yo,26,So Sick,197,Gb,Lost Love,0,Hip Hop,2006,2000,93.0
2006-04-01 00:00:00+00:00,Sean Paul,33,Temperature,218,Bbm,Lust/Sex,0,Reggae,2006,2000,125.0
2006-04-08 00:00:00+00:00,Daniel Powter,35,Bad Day,233,Eb,Failure,0,Rock,2006,2000,140.0
2006-05-13 00:00:00+00:00,Rihanna,18,SOS,238,Gb,Longing for Love;Lust/Sex,0,Electronic,2006,2000,137.0
2006-06-03 00:00:00+00:00,Chamillionaire ft. Krayzie Bone,29,Ridin',303,Abm,Badassery;Survival;Violence;Police,1,Hip Hop,2006,2000,143.0
2006-06-17 00:00:00+00:00,Shakira ft. Wyclef Jean,32,Hips Don't Lie,218,Bbm,Lust/Sex;Dancing,0,Hip Hop,2006,2000,100.0
2006-07-01 00:00:00+00:00,Taylor Hicks,29,Do I Make You Proud,248,Db,Love;Dreaming;Appreciation,0,Rock,2006,2000,144.0
2006-07-08 00:00:00+00:00,Nelly Furtado ft. Timbaland,30,Promiscuous,242,Bbm,Lust/Sex,0,Hip Hop,2006,2000,114.0
2006-08-19 00:00:00+00:00,Fergie,31,London Bridge,202,Bbm,Lust/Sex;Partying;Dancing;Bragging,1,Hip Hop,2006,2000,91.0
2006-09-09 00:00:00+00:00,Justin Timberlake,25,SexyBack,242,Gm,Lust/Sex;Bragging,1,Electronic,2006,2000,117.0
2006-10-28 00:00:00+00:00,Ludacris ft. Pharrell Williams,31,Money Maker,230,Cm,Dancing;Lust/Sex,1,Hip Hop,2006,2000,79.0
2006-11-11 00:00:00+00:00,Justin Timberlake ft. T.I.,25,My Love,281,Em,Love,0,Electronic,2006,2000,120.0
2006-12-02 00:00:00+00:00,Akon ft. Snoop Dogg,34,I Wanna Love You,247,Am,Lust/Sex,1,Hip Hop,2006,2000,100.0
2006-12-16 00:00:00+00:00,Beyoncé,25,Irreplaceable,227,Gm,Lost Love,0,Funk/Soul,2006,2000,176.0
2007-02-24 00:00:00+00:00,Nelly Furtado,28,Say It Right,223,Ab,Lost Love,0,Hip Hop,2007,2000,117.0
2007-03-03 00:00:00+00:00,Justin Timberlake,26,What Goes Around … Comes Around,313,G,Bad Relationships;Infidelity;Lost Love,0,Electronic,2007,2000,76.0
2007-03-10 00:00:00+00:00,MiMS,25,This Is Why I'm Hot,259,Cm,Badassery;Bragging;Partying,1,Hip Hop,2007,2000,80.0
2007-03-24 00:00:00+00:00,Fergie ft. Ludacris,30,Glamorous,246,C,Fame;Materialism,1,Hip Hop,2007,2000,131.0
2007-04-07 00:00:00+00:00,Akon,33,Don't Matter,249,A,Love;Forbidden Love;Infidelity,1,Hip Hop,2007,2000,125.0
2007-04-21 00:00:00+00:00,Timbaland ft. Nelly Furtado & Justin Timberlake,29,Give It To Me,236,Abm,Bragging,1,Hip Hop,2007,2000,111.0
2007-05-05 00:00:00+00:00,Avril Lavigne,22,Girlfriend,216,D,Love,1,Rock,2007,2000,164.0
2007-05-12 00:00:00+00:00,Maroon 5,28,Makes Me Wonder,211,D,Lost Love;Bad Relationships,1,Rock,2007,2000,114.0
